station_name,available_bikes
Bondy,3
Jana Palacha (Albert),0
Muzeum Škoda,1
Letecké muzeum,0
Tř. V.Klementa - Brána č.11,7
Motorové centrum (ul.Ptácká),2
Technický park - výtah,6
U Česany,5
Fibichova,5
Štěpánka,3
Ubytovna Škoda Auto,4
Krásná Louka,0
6. Brána Škoda,1
Staroměstské náměstí 2,0
Debř,0
"Koněvova, parkoviště ŠA",2
Čejetice - fotbalové hřiště,1
Rozvoj,1
Osmileté gymnázium,1
Havlíčkova - Erbenova,0
V. Nejedlého,0
Zahrádkářská kolonie,0
U kasáren,4
Čechova,0
BIKE 486012,1
BIKE 480824,1
BIKE 486144,1
BIKE 486180,1
BIKE 480823,1
BIKE 486126,1
BIKE 486044,1
BIKE 486176,1
BIKE 486100,1
BIKE 486062,1
BIKE 486114,1
BIKE 486037,1
BIKE 486147,1
BIKE 486030,1
BIKE 486184,1
BIKE 486121,1
BIKE 480814,1
BIKE 482630,1
BIKE 480711,1
BIKE 480742,1
BIKE 482633,1
BIKE 480868,1
BIKE 486086,1
BIKE 486004,1
BIKE 480715,1
BIKE 486137,1
BIKE 486018,1
BIKE 482656,1
BIKE 486161,1
BIKE 486084,1
BIKE 486026,1
BIKE 486145,1
BIKE 480816,1
Mnichovo Hradiště - Na Pláži,0
Mnichovo Hradiště - U LDN,0
Mnichovo Hradiště - Vostrov,0
Mnichovo Hradiště - Masarykovo náměstí,0
Mnichovo Hradiště - za Zámkem,0
Mnichovo Hradiště - u Zámku,0
Mnichovo Hradiště - Dopravní terminál,0
Mnichovo Hradiště - sportovní zona,0
Mnichovo Hradiště - sídliště Lidická,0
Mnichovo Hradiště - sídliště Jaselská,0
Mnichovo Hradiště - u Sokolovny,0
Mnichovo Hradiště - areál škol,0
Mnichovo Hradiště - Salabka,0
Mnichovo Hradiště - Nákupní zona,0
Mnichovo Hradiště - Kofola,0
Bakov nad Jizerou - Osadní výbor,0
Bakov n Jizerou - zastávka,0
Bakov n Jizerou - Včas 2,0
Bakov n Jizerou - fotbalový stadion,0
Bakov n Jizerou - Včas 1,0
Bakov nad Jizerou - náměstí,0
Bakov nad Jizerou - TIC Zvířetice,0
MOBIpunkt Fetscherplatz,4
MOBIpunkt Bahnhof Mitte,0
MOBIpunkt Carolaplatz,3
MOBIpunkt Altpieschen,1
MOBIpunkt Wilder Mann,3
MOBIpunkt Schillerplatz,6
MOBIpunkt Prohlis (P+R),2
MOBIpunkt Pirnaischer Platz,14
MOBIpunkt TU Dresden,0
MOBIpunkt Reisewitzer Straße,0
MOBIpunkt Alexander-Puschkin-Platz,0
MOBIpunkt Altenberger Str.,7
MOBIpunkt Bönischplatz,0
MOBIpunkt Friedrichstadt,2
MOBIpunkt Martin-Luther-Straße,1
MOBIpunkt Pillnitz,5
MOBIpunkt Pohlandplatz,5
MOBIpunkt Rathaus Plauen,1
MOBIpunkt S-Bahnhof Trachau,7
MOBIpunkt S-Bf. Bischofsplatz,1
MOBIpunkt Zwinglistraße,2
MOBIpunkt DVB Trachenberge,1
MOBIpunkt Wasaplatz,0
MOBIpunkt Gläserne Manufaktur,7
MOBIpunkt Alaunpark,3
MOBIpunkt Königsbrücker Platz,0
Waldschlößchen,1
Radeberger Straße,3
Am Jägerpark,0
Körnergarten,2
DVB-Betriebshof Gruna,5
MOBIpunkt Amalie-Dietrich-Platz,1
MOBIpunkt Gottfried-Keller-Straße,1
DVB-Betriebshof Waltherstraße,3
Sankt-Pauli-Friedhof,3
DVB-Fähre Kleinzschachwitz,1
MOBIpunkt Altcotta,2
Seidnitz Center,0
Liebstädter Straße,4
MOBIpunkt Bahnhof Neustadt,1
Albertplatz,3
MOBIpunkt S-Bf. Freiberger Straße (WTC),7
DVB-Fähre Neustadt,0
Fährgarten Johannstadt,0
Industriegelände,0
Heeresbäckerei,0
Hauptbahnhof Nord,0
Hauptbahnhof Ost,0
Hauptbahnhof Süd,6
DVB-Schwebebahn Talstation,2
ElbePark,4
Louisenstraße,2
Görlitzer Straße,2
DVB-Standseilbahn Talstation,6
Altenberger Platz,2
Marschnerstraße,0
Frauenkirche,2
Sächsische Dampfschifffahrt,0
Theaterplatz,1
Wundtstraße,0
SLUB Zentralbibliothek,0
S-Bahnhof Reick,3
Bischofsweg,0
Jacob-Winter-Platz,1
DVB-Fähre Pillnitz,0
MOBIpunkt S-Bf. Freiberger Straße,0
MOBIpunkt S-Bf. Bischofsplatz (Hecht),0
S-Bahnhof Pieschen,0
DVB-Betriebshof Reick,1
DVB-Betriebshof Gorbitz,3
Schiller Rundhausdenkmal,4
Kirschenstraße,0
S-Bahnhof Dobritz,3
Overbeckstraße,2
An der Flutrinne,1
Liststraße,0
Messe Dresden,2
MOBIpunkt Sachsenallee,0
Am Brauhaus,1
Laubegast - Kronstädter Platz,2
DVB-Kundenzentrum Postplatz,0
MOBIpunkt Altleuben,3
MOBIpunkt Alemannenstraße,2
SLUB DrePunct,0
Hörsaalzentrum TU Dresden,0
Hülsse-Bau TU Dresden,2
Georg-Schumann-Bau TU Dresden,0
Helmholtzstraße,0
MOBIpunkt Mommsenstraße,4
MOBIpunkt Reisewitzer Str./ Kesselsdorfer Str.,0
BallSport Arena,0
Schweizer Straße,0
MOBIpunkt Lennéplatz (Bürgerwiese),0
Kleinzschachwitz Freystraße,0
S-Bahnhof Niedersedlitz,2
Lößnitzstraße,0
BIKE 930025,1
BIKE 930729,1
BIKE 930554,1
BIKE 930486,1
BIKE 930678,1
BIKE 930681,1
BIKE 930877,1
BIKE 930672,1
BIKE 930522,1
BIKE 930386,1
BIKE 930759,1
BIKE 930498,1
BIKE 930472,1
BIKE 930642,1
BIKE 931050,1
BIKE 930671,1
BIKE 930192,1
BIKE 930812,1
BIKE 930325,1
BIKE 930059,1
BIKE 930745,1
BIKE 930611,1
BIKE 930715,1
BIKE 930705,1
BIKE 930903,1
BIKE 930459,1
BIKE 930390,1
BIKE 931131,1
BIKE 931006,1
BIKE 930124,1
BIKE 930849,1
BIKE 930619,1
BIKE 931070,1
BIKE 930724,1
BIKE 930409,1
BIKE 930721,1
BIKE 931124,1
BIKE 930789,1
BIKE 930429,1
BIKE 930013,1
BIKE 930305,1
BIKE 930476,1
BIKE 930857,1
BIKE 930169,1
BIKE 930443,1
BIKE 930874,1
BIKE 930462,1
BIKE 930246,1
BIKE 930894,1
BIKE 930560,1
BIKE 931054,1
BIKE 930088,1
BIKE 930086,1
BIKE 930840,1
BIKE 930254,1
BIKE 930081,1
BIKE 930795,1
BIKE 930267,1
BIKE 930718,1
BIKE 930385,1
BIKE 930934,1
BIKE 930524,1
BIKE 930675,1
BIKE 930368,1
BIKE 930209,1
BIKE 930916,1
BIKE 930836,1
BIKE 930327,1
BIKE 930113,1
BIKE 930437,1
BIKE 930571,1
BIKE 930096,1
BIKE 930219,1
BIKE 931130,1
BIKE 930128,1
BIKE 930011,1
BIKE 930384,1
BIKE 930744,1
BIKE 930612,1
BIKE 930286,1
BIKE 930206,1
BIKE 930616,1
BIKE 930212,1
BIKE 930178,1
BIKE 930038,1
BIKE 930507,1
BIKE 930792,1
BIKE 930100,1
BIKE 930842,1
BIKE 930707,1
BIKE 930150,1
BIKE 930510,1
BIKE 930860,1
BIKE 930191,1
BIKE 930597,1
BIKE 930420,1
BIKE 930222,1
BIKE 930523,1
BIKE 930261,1
BIKE 931128,1
BIKE 930737,1
BIKE 931039,1
BIKE 930856,1
BIKE 930632,1
BIKE 930248,1
BIKE 930387,1
BIKE 930636,1
BIKE 930886,1
BIKE 931129,1
BIKE 930941,1
BIKE 930079,1
BIKE 930414,1
BIKE 930456,1
BIKE 930430,1
BIKE 930703,1
BIKE 930196,1
BIKE 930213,1
BIKE 930547,1
BIKE 930406,1
BIKE 930314,1
BIKE 930484,1
BIKE 930583,1
BIKE 930271,1
BIKE 930539,1
BIKE 930197,1
BIKE 930187,1
BIKE 930980,1
BIKE 931140,1
BIKE 931047,1
BIKE 930990,1
BIKE 930379,1
BIKE 930354,1
BIKE 931105,1
BIKE 930494,1
BIKE 930210,1
BIKE 930875,1
BIKE 931142,1
BIKE 930357,1
BIKE 931015,1
BIKE 931017,1
BIKE 930915,1
BIKE 930587,1
BIKE 930852,1
BIKE 930339,1
BIKE 930298,1
BIKE 930362,1
BIKE 930979,1
BIKE 930056,1
BIKE 930182,1
BIKE 930885,1
BIKE 930228,1
BIKE 930356,1
BIKE 930784,1
BIKE 931083,1
BIKE 930024,1
BIKE 930441,1
BIKE 930399,1
BIKE 930975,1
BIKE 930381,1
BIKE 930353,1
BIKE 930872,1
BIKE 930553,1
BIKE 930103,1
BIKE 930660,1
BIKE 930061,1
BIKE 931020,1
BIKE 930303,1
BIKE 930845,1
BIKE 930018,1
BIKE 930073,1
BIKE 931119,1
BIKE 931059,1
BIKE 930771,1
BIKE 930726,1
BIKE 930166,1
BIKE 930489,1
BIKE 930760,1
BIKE 930218,1
BIKE 930133,1
BIKE 930763,1
BIKE 931145,1
BIKE 930811,1
BIKE 930504,1
BIKE 930482,1
BIKE 930407,1
BIKE 930054,1
BIKE 930538,1
BIKE 930992,1
BIKE 930820,1
BIKE 930291,1
BIKE 930810,1
BIKE 930001,1
BIKE 931120,1
BIKE 930324,1
BIKE 930727,1
BIKE 930921,1
BIKE 930827,1
BIKE 930506,1
BIKE 930529,1
BIKE 930682,1
BIKE 930940,1
BIKE 930342,1
BIKE 930041,1
BIKE 930017,1
BIKE 930588,1
BIKE 930541,1
BIKE 930395,1
BIKE 930279,1
BIKE 930052,1
BIKE 930549,1
BIKE 930700,1
BIKE 930961,1
BIKE 930243,1
BIKE 931071,1
BIKE 930483,1
BIKE 930069,1
BIKE 930785,1
BIKE 930959,1
BIKE 930577,1
BIKE 930890,1
BIKE 930839,1
BIKE 930850,1
BIKE 930268,1
BIKE 931001,1
BIKE 930575,1
BIKE 930257,1
BIKE 930659,1
BIKE 931134,1
BIKE 930388,1
BIKE 930844,1
BIKE 930481,1
BIKE 930241,1
BIKE 930269,1
BIKE 930651,1
BIKE 930348,1
BIKE 930752,1
BIKE 930883,1
BIKE 930463,1
BIKE 930158,1
BIKE 931141,1
BIKE 930711,1
BIKE 930405,1
BIKE 930517,1
BIKE 931000,1
BIKE 930426,1
BIKE 930564,1
BIKE 930623,1
BIKE 930627,1
BIKE 930131,1
BIKE 930045,1
BIKE 930664,1
BIKE 930579,1
BIKE 930402,1
BIKE 930949,1
BIKE 931010,1
BIKE 930201,1
BIKE 931125,1
BIKE 930722,1
BIKE 930971,1
BIKE 930770,1
BIKE 930049,1
BIKE 930503,1
BIKE 930369,1
BIKE 930363,1
BIKE 930677,1
BIKE 930265,1
BIKE 930350,1
BIKE 930898,1
BIKE 930259,1
BIKE 930263,1
BIKE 930433,1
BIKE 930637,1
BIKE 930635,1
BIKE 930030,1
BIKE 931118,1
BIKE 930706,1
BIKE 930273,1
BIKE 930164,1
BIKE 930408,1
BIKE 930556,1
BIKE 931107,1
BIKE 930779,1
BIKE 930090,1
BIKE 930935,1
BIKE 930880,1
BIKE 930289,1
BIKE 930101,1
BIKE 931084,1
BIKE 930313,1
BIKE 930749,1
BIKE 930315,1
BIKE 930398,1
BIKE 930690,1
BIKE 930813,1
BIKE 930825,1
BIKE 930719,1
BIKE 930146,1
BIKE 930768,1
BIKE 930466,1
BIKE 930346,1
BIKE 931042,1
BIKE 930064,1
BIKE 930108,1
BIKE 931113,1
BIKE 930797,1
BIKE 930555,1
BIKE 930865,1
BIKE 930536,1
BIKE 930165,1
BIKE 931065,1
BIKE 930739,1
BIKE 930692,1
BIKE 930416,1
BIKE 930376,1
BIKE 930641,1
BIKE 930944,1
BIKE 930806,1
BIKE 930097,1
BIKE 930687,1
BIKE 930006,1
BIKE 930859,1
BIKE 931062,1
BIKE 930996,1
BIKE 931133,1
BIKE 930262,1
BIKE 930730,1
BIKE 930644,1
BIKE 931076,1
BIKE 930734,1
BIKE 930893,1
BIKE 930389,1
BIKE 931040,1
BIKE 931024,1
BIKE 930242,1
BIKE 930628,1
BIKE 930085,1
BIKE 930919,1
BIKE 930396,1
BIKE 930319,1
BIKE 930120,1
BIKE 930832,1
BIKE 930295,1
BIKE 930713,1
BIKE 931074,1
BIKE 930704,1
BIKE 930688,1
BIKE 931097,1
BIKE 930574,1
BIKE 930822,1
BIKE 931117,1
BIKE 930835,1
BIKE 930136,1
BIKE 930908,1
BIKE 930344,1
BIKE 930876,1
BIKE 930159,1
BIKE 930029,1
BIKE 930847,1
BIKE 930584,1
BIKE 930418,1
BIKE 930798,1
BIKE 930788,1
BIKE 931057,1
BIKE 930965,1
BIKE 930634,1
BIKE 930889,1
BIKE 930537,1
BIKE 930615,1
BIKE 930063,1
BIKE 930290,1
BIKE 930542,1
BIKE 930833,1
BIKE 930576,1
BIKE 930930,1
BIKE 930809,1
BIKE 930258,1
BIKE 931082,1
BIKE 931089,1
BIKE 930060,1
BIKE 930657,1
BIKE 930062,1
BIKE 930521,1
BIKE 930799,1
BIKE 930419,1
BIKE 930742,1
BIKE 930923,1
BIKE 931137,1
BIKE 930217,1
BIKE 930723,1
BIKE 930135,1
BIKE 930862,1
BIKE 930645,1
BIKE 930340,1
BIKE 930068,1
BIKE 930336,1
BIKE 931121,1
BIKE 930454,1
BIKE 930424,1
BIKE 930157,1
BIKE 930260,1
BIKE 930869,1
BIKE 931048,1
BIKE 930933,1
BIKE 930244,1
BIKE 930936,1
BIKE 930112,1
BIKE 930439,1
BIKE 930312,1
BIKE 931102,1
BIKE 930981,1
BIKE 931108,1
BIKE 930932,1
BIKE 930282,1
BIKE 930153,1
BIKE 931143,1
BIKE 931018,1
BIKE 930400,1
BIKE 931012,1
BIKE 930370,1
BIKE 930998,1
BIKE 930461,1
BIKE 930910,1
BIKE 930003,1
BIKE 930171,1
BIKE 931049,1
BIKE 930600,1
BIKE 930224,1
BIKE 930205,1
BIKE 930359,1
BIKE 930561,1
BIKE 930329,1
BIKE 930505,1
BIKE 930808,1
BIKE 930604,1
BIKE 930154,1
BIKE 930179,1
BIKE 930394,1
BIKE 930605,1
BIKE 930790,1
BIKE 930702,1
BIKE 930580,1
BIKE 930960,1
BIKE 930978,1
BIKE 931100,1
BIKE 930412,1
BIKE 930276,1
BIKE 930736,1
BIKE 930122,1
BIKE 930318,1
BIKE 930012,1
BIKE 930333,1
BIKE 930654,1
BIKE 930943,1
BIKE 930897,1
BIKE 930016,1
BIKE 930134,1
BIKE 930743,1
BIKE 930710,1
BIKE 930372,1
BIKE 930176,1
BIKE 930460,1
BIKE 930545,1
BIKE 930905,1
BIKE 930051,1
BIKE 930656,1
BIKE 930518,1
BIKE 930917,1
BIKE 930817,1
BIKE 930589,1
BIKE 930095,1
BIKE 930695,1
BIKE 930174,1
BIKE 930297,1
BIKE 930803,1
BIKE 930987,1
BIKE 930927,1
BIKE 930475,1
Bergbaumuseum,13
Dahlhausen Bahnhof,9
Eisenbahnmuseum,3
Bochum Hauptbahnhof,17
Rathaus / Gustav-Heinemann-Platz,5
Rathaus / Willy-Brandt-Platz,2
Schauspielhaus,0
Bermuda 3Eck / Konrad-Adenauer-Platz,5
Freiheitstraße / Wattenscheid Rathaus ,6
Wattenscheid Bahnhof,13
August-Bebel-Platz,5
Metternichstraße,3
Bismarckplatz,3
Langendreer Bahnhof ,7
Langendreer Markt,4
Brundelstr. / Oberstr.,3
Langendreer West Bahnhof / Lünsender Str.,8
Gertrudisplatz,8
Uni-Center Ost,0
Lennershof,0
Uni-Center West / Hallenbad,0
Höntrop Bahnhof,1
Hochschule Bochum,7
RUB HZO West,12
RUB HZO Ost,10
Horneburg,6
RUB GA,14
RUB GC,5
Ruhr-Universität U35,1
RUB CASPO / Botanischer Garten,9
RUB Fakultät für Sportwissenschaft,16
RUB NC,11
Hufelandplatz,22
Ruhr Congress Bochum,14
Hochschule Parkplatz,0
Langendreer Amt,8
Buscheyplatz,0
RUB P36,8
RUB Parkhaus West,15
RUB GB,3
RUB Campus Center,6
RUB NA / NB,0
RUB ID,14
RUB IC,16
RUB Audimax / Mensa,0
RUB MA,9
AKAFÖ Grunewald,15
AKAFÖ Stiepeler Str.,20
AKAFÖ Kalwes,8
AKAFÖ Hegge-Kolleg,0
U35 / Wasserstr.,10
Oskar-Hoffmann-Str. / U35,6
Hustadt / Schattbachstr. / U35,2
Romanusplatz,9
Lohring / 302/310,1
Freigrafendamm / Wittener Str.,9
Bochumer Fenster / Massenbergstr.,25
Waldring / U35,8
Brenscheder Str. / U35,5
Markstr. / U35,2
AKAFÖ Studidorf,2
Technische Berufliche Schule 1,8
Weserstraße,6
AKAFÖ Auf der Papenburg,5
Sumperkamp,0
Friedrich-von-Hardenberg Haus,8
AKAFÖ Erlenkamp,21
AKAFÖ Europahaus,0
Hochschule für Gesundheit / Veranstaltungszentrum,3
Hochschule für Gesundheit,0
Technologiequartier,7
Altenbochum Kirche,6
AKAFÖ Q-West,6
Springerplatz,17
An der Schalwiese,7
Auf dem Backenberg,22
Amtsplatz,1
Bürgerplatz,8
Freigrafendamm,6
Glockengarten,3
GLS,6
Planetarium Bochum,2
O-Werk,6
Stadtarchiv Bochum,0
BIKE 501702,1
BIKE 501812,1
BIKE 501731,1
BIKE 502095,1
hertinger straße,1
BIKE 501480,1
BIKE 500186,1
SMARTbike + e-SMARTbike - Hauptbahnhof Radstation,11
SMARTbike - WeserHütte,8
e-SMARTbike – Rathaus,6
SMARTbike + e-SMARTbike - Bahnhof Süd,9
Werrepark,3
SMARTbike + e-SMARTbike – Westkorso,5
SMARTbike – Edeka Otto,4
SMARTbike - Rathaus II,3
SMARTbike - Maternus Kliniken,5
SMARTbike - Freibad Lohe,8
WEZ Weserstraße,4
WEZ Eidinghausener Straße,3
WEZ Werster Straße,2
Parkhaus Herforder Straße,4
BIKE 331003,1
BIKE 331020,1
Sankt Augustin Zentrum,3
Sankt Augustin Kloster,0
Hangelar Mitte,1
Hochschule Bonn Rhein-Sieg,2
Menden Bahnhof,3
Sankt Augustin Ort,3
Alter Niederberg,1
Neuer Niederberg,1
Hennef Bahnhof,7
Hennef Place Le Pecq,8
Hennef Rathaus,2
Bahnhof Im Siegbogen,5
Bahnhof Blankenberg,3
Hennef Fritz-Jacobi-Straße,1
Hennef Meiersheide,0
Siegburg Bahnhof,12
Siegburg Markt,1
Siegburg Rathaus,3
Siegburg Kaufhof,0
Adolf-Kolping-Platz,3
Siegburg Barbarossaplatz,2
Stallberg,0
Siegburg Kaldauen,4
Ranzel Schule,1
Lülsdorf Kirche ,7
Niederkassel Rathausplatz,6
Rheidt Nord,3
Rheidt Markt,1
Mondorf Pastor- Breuer - Straße,2
Mondorf Fähre,0
Mondorf Bücherei,0
Uckendorf Feuerwehr,3
Stockem,1
Lülsdorf Hallenbad,4
Rheidt Bahnhofstraße,5
Menden Markt,2
Bahnhof Troisdorf,12
Bahnhof Spich,6
Friedrich-Wilhelms-Hütte,6
Rathaus Troisdorf,8
Oberlarer Platz,4
Sieglar Kreisel,3
Eschmar Kirche,5
Müllekoven Kreisel,5
Altenrath,1
Camp Spich,6
Industriestadtpark,3
Junkersring,3
Rotter See,5
Kriegsdorf,3
Siegburg Nordstadt,0
Siegburg Schwimmbad,3
Siegburg Am Turm,5
Hennef AWW,4
Siegburg Wolsdorf,0
Siegburg Lindenstraße,5
Siegburg Pfarrer Frey Platz,3
Volkshochschule,2
Ittenbach,3
Aegidiusplatz,6
Rhöndorf Bf.,8
Bad Honnef Zentrum,1
Bad Honnef Bahnhof,3
Bad Honnef Stadtbahn,3
Mondorf Realschule,3
Rheidt im Auel,1
Rheidt Sportplatz ,1
Rheidt Pastor-Ibach-Straße,2
Niederkassel Sportplatz,3
Niederkassel Bergstraße,6
Lülsdorf Lenaustraße,2
Lülsdorf Fähre,3
Mülldorf ,3
Birlinghoven Pleistalstraße,2
Eitorf Markt (virtuell),0
Merten Ort (virtuell),0
Heisterbacherrott (virtuell),0
Bahnhof Königswinter,1
Wahlscheid Kirche,4
Schönenberg (virtuell),0
Winterscheid Weiher (virtuell),0
Lohmar Stadthaus,4
Oberpleis Busbahnhof,2
Bonn Oberkassel Bahnhof,0
Bonn Vilich-Müldorf,4
Eitorf Bahnhof,3
Much Rathaus,5
Ruppichteroth Post,8
Sankt Augustin Jasminweg,1
Hangelar Ost,0
Buisdorf,4
Geistinger Platz,0
BIKE 530189,1
Wahn S-Bahn,0
BIKE 530208,1
BIKE 530156,1
BIKE 530210,1
BIKE 530341,1
BIKE 530323,1
BIKE 530008,1
BIKE 530224,1
BIKE 530128,1
BIKE 530409,1
BIKE 530005,1
BIKE 530134,1
BIKE 530138,1
BIKE 530271,1
BIKE 530145,1
BIKE 530266,1
BIKE 530239,1
BIKE 530352,1
BIKE 530393,1
BIKE 530362,1
BIKE 530118,1
BIKE 530319,1
BIKE 530186,1
Alter Markt,8
Am Volksgarten,11
Bahnhofplatz,14
Bethlehemstraße ,5
Blumauerstraße,9
Dinghoferstraße ,6
E. Koref-Promenade,9
Fabrikstraße ,9
Ferihumerstraße ,8
Figulystraße ,8
Friedensplatz,10
Europaplatz,9
Gruberstraße,9
Harrachstraße-Landstraße,6
Harrachstraße,6
Hauptplatz ,10
Neues Rathaus,11
Hauptstraße ,6
Herrenstraße,4
Hessenplatz ,12
Huemerstraße ,7
Knabenseminarstraße ,10
Krankenhausstraße ,8
Landstraße,9
Lederergasse,10
Marktplatz,7
Martin Luther-Platz,11
Mühlkreisbahnstraße,8
Pfarrplatz,12
Pochestraße,11
Promenade ,7
Klammstraße,8
Römerstraße ,8
Schillerplatz ,10
Schubertstraße ,6
Spittelwiese ,7
Stockhofstraße ,6
Untere Donaulände ,8
Volksgartenstraße ,5
Weingartshofstraße ,14
JKU Kepler Hall,10
JKU OIC,10
BIKE 390155,1
BIKE 390271,1
BIKE 390353,1
Bucuresti - Test,1
Velopark,0
Solkan - most,4
Kidričeva jug,4
Gradnikove brigade sever,6
Rožna Dolina zahod,3
Kromberk - Bratov Hvalič,5
Šempeter - pošta,4
OŠ Milojke Štrukelj,5
Kidričeva center,2
OŠ Solkan,0
Saturn 1,0
Saturn 2,0
BIKE 30095,1
BIKE 30083,1
BIKE 30099,1
BIKE 30080,1
"TGM, zastávka Magistrát",0
Zámecké nám.,0
Na Kopci 2684,0
Úřad práce,0
Kulturní dům Frýdek,0
kino PB,0
Lískovecká 2781,0
autobusové nádraží,0
Lískovecká 2503,0
9. ZŠ E. Krásnohorské,0
Hruška K Hájku,0
SPŠ 28.října,0
S. K. Neumanna,0
Faunapark,0
K Hájku 3283,0
Lubojackého 2383,0
Maryčky Magdonové 233,0
Hala Polárka 1,0
Krmelec,0
E.Krásnohorské 248,0
Růžový pahorek 550,0
Hala Polárka 2,0
Nemocnice,0
OC Frýda 1,0
Domov pro seniory 28.října,0
A. Staška 273,0
Hruška Třanovského,0
Třanovského 385,0
7. ZŠ 1. máje,0
Evangelický kostel,0
Revoluční 308,0
MMFM Frýdek,0
Riviéra točna,0
OC Frýda 2,0
U Arnošta,0
Knihovna Jiráskova,0
Lidl Místek,0
Gymnázium Cihelní,0
Malý Koloredov,0
Lidl Frýdek,0
Hruška 1. máje,0
Černá cesta,0
SŠ Pionýrů,0
Černá cesta U Mámy,0
hřiště Sady Svobody,0
pošta Sadová,0
Kostikovo nám.,0
Novodvorská 3421,0
Hotelový dům Paskov,0
Novodvorská 3422,0
1. máje 2318,0
11. ZŠ J. z Poděbrad,0
Distep Vojanova,0
J. Čapka 3099,0
2. ZŠ J. Čapka,0
Beethovenova 2160,0
J. Božana,0
Ostravská 882,0
V. Talicha 2114,0
dopr. hřiště Pionýrů,0
U Splavu,0
Billa,0
vlak. nádraží,0
Bahno-Příkopy,0
6. ZŠ Pionýrů,0
Pavlíkova U Janka,0
podchod vlak. nádraží,0
Centrum aktivních seniorů,0
Palkovická Pino,0
Anenská BUS,0
Olešná Café,0
8. ZŠ ČSA,0
Olešná U Toma,0
8. ZŠ - tělocvična,0
Olešná stánek,0
Restaurace Morava,0
Zelinkovice motorest,0
M. Majerové večerka,0
Chlebovice obchod,0
Albert Místek,0
Lískovec obchod,0
Tesco,0
Lískovec Hájek,0
Lískovec nádraží,0
ČSA 799,0
Skalice KD,0
Vrchlického 1680,0
Skalice Zanzibar,0
"GPB, SŠ a ZUŠ",0
Sviadnov pošta,0
Komerční centrum,0
Sviadnov ZŠ,0
Paskov MěÚ,0
Paskov Biocel,0
Poliklinika,0
Paskov nádraží,0
Pošta Antonínovo nám.,0
Sviadnov Pod Šimlem,0
nám. Svobody 1,0
Staré Město OÚ,0
nám. Svobody 2,0
Baška OÚ,0
Baška přehrada,0
Tržní,0
Dobrá OÚ,0
Knihovna Místek,0
TJ Slezan Na Příkopě,0
Smetanovy sady hřiště,0
Žabeň obchod,0
Smetanovy sady altán,0
MMFM Místek,0
4. ZŠ,0
Prior Frýdlantská,0
J. Lady,0
Sviadnov - Obecní úřad,0
Sviadnov - Huisman,0
Mozartova 2313,0
Lidl - Sviadnov,0
ZŠ Za Alejí,0
Nemocnice,0
1. Máje - hřbitov,1
Větrná - Hruška,0
Sport Centrum Morava,4
Sadová - Enapo,0
Na Návsi - kostel,2
Pivovarská - Hruška,3
Obchodní - ČSAD,1
Havlíčkova,1
Palackého náměstí,0
Zelené náměstí,1
Studentské náměstí - menza,1
Kaufland,4
Na Rybníku - COOP,7
Aquapark,2
Kino Hvězda,1
Městský fotbalový stadion Miroslava Valenty,4
Pod Svahy,3
Tř. Maršála Malinovského - Tesco,5
Tř. Maršála Malinovského - Lidl,0
Za Olšávkou - Penny,2
Kulturní dům Sady,4
Na Příkopě - hospoda,3
Vlakové nádraží,5
Klub kultury,1
Masarykovo náměstí - pošta,0
Mariánské náměstí,3
Revoluční - Městský úřad,4
Zahradní - pošta,4
Městský úřad,0
Knihovna,0
Jarošov - Louky,3
Stará Tenice,0
Rybárny,3
Štěpnice - Domov pro seniory,0
Štěpnická - Masaro,4
Mařatice - zastávka,0
Vésky - hasičská zbrojnice,1
Hospůdka U Kovaříků,0
Gymnázium Lesní čtvrť,0
Lidl,1
Zborovská - hřiště,4
Sokolská - obchod,4
Zarámí - úřad,2
OC Centro I,3
OC Centro II,0
Tř. Svobody,2
ZŠ Malenovice,2
L. Váchy - magistrát,3
Přímá - Albert,3
Mokrá - hřiště,1
J. A. Bati,2
J. A. Bati - parkoviště,0
Koupaliště Panorama,0
Restaurace Přístav,5
Nám. Míru - magistrát,4
Tř. Tomáše Bati - Archa,0
Tř. Tomáše Bati - Školní,0
Baťův institut,2
Okružní - Billa,0
K Majáku - hřiště,0
Tř. Svobody - hřiště,0
Zlínský klub 204,4
Park Komenského,0
Kúty,8
Nábřeží - Lidl,3
Tyršovo nábřeží,0
OC Čepkov,2
Koupaliště Zelené,1
Střední zdravotnická škola,2
Dřevnická - obchod,3
Stadion Letná,4
Městské lázně,0
OD Zlín,9
Tř. Tomáše Bati - úřad,0
Sportovní - obchodní zóna,1
Štefánikova - potraviny,1
Malá scéna,5
L. Váchy,0
Sokolská - Kaufland,2
Trávník - Baťův institut,3
Kostelec - hřiště,1
Mariánské náměstí - pošta,3
Zoo Lešná,2
TS Zlín,1
Jižní Svahy - dětské hřiště,1
Lázně Kostelec,1
U1 - UTB,1
U2 - UTB,2
U4 - UTB,1
U6 - UTB,0
U16 - UTB,3
U18 - UTB,1
U12 - UTB,1
U5 - UTB,0
Sportcentrum Malenovice,1
Hřiště Malenovice,4
Vertikon,2
Gymnastika Zlín,3
Kongresové centrum - dočasné,0
Sportovní centrum,2
Slunečnice,0
BIKE 486809,1
BIKE 486879,1
BIKE 486839,1
BIKE 486873,1
Discgolf,0
Kofola - Santa Trans,0
Hotel Cvilín,0
Strojosvit,0
Krnov - letní koupaliště ,0
Na Špici,0
